,,,,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx,Kx
column,row,X,Y,Layer 1,Layer 2,Layer 3,Layer 4,Layer 5,Layer 6,Layer 7,Layer 8,Layer 9,Layer 10,Layer 11,Layer 12,Layer 13,Layer 14,Layer 15,Layer 16,Layer 17,Layer 18,Layer 19,Layer 20,Layer 21,Layer 22,Layer 23,Layer 24,Layer 25,Layer 26,Layer 27,Layer 28,Layer 29,Layer 30,Layer 31,Layer 32,Layer 33,Layer 34,Layer 35,Layer 36,Layer 37,Layer 38,Layer 39,Layer 40,Layer 41,Layer 42,Layer 43,Layer 44
54,1,43.73,56.24,10.3928,9.9463,9.9741,10.5576,10.1605,9.0096,9.926,10.9356,11.2804,10.6985,10.3472,10.0035,10.3615,12.5572,11.9548,11.2955,11.662,23.401,21.4785,23.7938,25.048,24.2836,24.5977,23.5778,26.6959,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.8512,36.5177,41.7738,44.6379,45.4113,49.4486,49.1342,45.0748,48.7454,49.1953,53.0779,52.3099
55,1,43.93,56.24,10.3928,9.9466,9.9746,10.5583,10.1616,9.0108,9.928,10.9392,11.2845,10.702,10.3527,10.0095,10.3668,12.5639,11.959,11.2991,11.665,23.4042,21.481,23.7965,25.0521,24.287,24.6011,23.5805,26.6989,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.8512,36.5177,41.7738,44.6379,45.4113,49.4486,49.1342,45.0748,48.7454,49.1953,53.0779,52.3099
56,1,44.13,56.24,10.3928,9.9468,9.975,10.5593,10.163,9.0123,9.9301,10.9427,11.2887,10.7052,10.3579,10.0153,10.3723,12.5705,11.9634,11.3025,11.6679,23.4069,21.4834,23.7993,25.0555,24.2903,24.605,23.5833,26.7026,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.8512,36.5177,41.7738,44.6379,45.4113,49.4486,49.1342,45.0748,48.7454,49.1953,53.0779,52.3099
57,1,44.33,56.24,10.3928,9.947,9.9752,10.5602,10.1642,9.0135,9.9322,10.9462,11.2929,10.7086,10.3634,10.0213,10.3775,12.5772,11.9675,11.3061,11.6712,23.4096,21.4859,23.802,25.0596,24.2937,24.6084,23.5865,26.7057,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.8512,36.5177,41.7738,44.6379,45.4113,49.4486,49.1342,45.0748,48.7454,49.1953,53.0779,52.3099
58,1,44.53,56.24,10.3928,9.947,9.9757,10.561,10.1654,9.015,9.9342,10.9497,11.297,10.7118,10.3687,10.0273,10.3828,12.5839,11.9716,11.3098,11.6741,23.4123,21.4884,23.8053,25.0636,24.2971,24.6118,23.5892,26.7088,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.8512,36.5177,41.7738,44.6379,45.4113,49.4486,49.1342,45.0748,48.7454,49.1953,53.0779,52.3099
59,1,44.73,56.24,10.3928,9.9473,9.9762,10.5619,10.1668,9.0162,9.9361,10.9533,11.3012,10.7153,10.3742,10.0331,10.3878,12.5908,11.9761,11.3132,11.6771,23.4155,21.4909,23.808,25.0671,24.3004,24.6152,23.5919,26.7118,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.8512,36.5177,41.7738,44.6379,45.4113,49.4486,49.1342,45.0748,48.7454,49.1953,53.0779,52.3099
60,1,44.945,56.24,10.3931,9.9475,9.9766,10.5629,10.168,9.0174,9.9381,10.9571,11.3059,10.7187,10.3799,10.0395,10.3935,12.5981,11.9805,11.3171,11.6803,23.4182,21.4933,23.8108,25.0717,24.3043,24.6192,23.5947,26.7149,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.8512,36.5177,41.7738,44.6379,45.4113,49.4486,49.1342,45.0748,48.7454,49.1953,53.0779,52.3099
61,1,45.19,56.24,10.3931,9.9477,9.9771,10.5639,10.1696,9.0189,9.9406,10.9613,11.3111,10.7227,10.3866,9.939,10.3998,12.6062,11.9857,11.3212,11.6841,23.422,21.4963,23.8141,25.0763,24.3083,24.6232,23.5985,26.7192,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.8512,36.5177,41.7738,44.6379,45.4113,49.4486,49.1342,45.0748,48.7454,49.1953,53.0779,52.3099
62,1,45.465,56.24,10.3931,9.948,9.9775,10.5651,10.1712,9.0204,9.9431,10.9664,11.3168,10.7274,10.394,9.9463,10.407,12.6155,11.9915,11.3259,11.6881,23.4258,21.4998,23.8179,25.0815,24.3127,24.6277,23.6017,26.7229,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.8512,36.5177,41.7738,44.6379,45.4113,49.4486,49.1342,45.0748,48.7454,49.1953,53.0779,52.3099
63,1,45.775,56.24,10.3931,9.9482,9.978,10.5663,10.1731,9.022,9.9459,10.9717,11.3233,10.7323,10.4026,9.9546,10.4149,12.6259,11.9981,11.3314,11.6927,23.4306,21.5032,23.8223,25.0873,24.3178,24.6334,23.6061,26.7278,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.8512,36.5177,41.7738,44.6379,45.4113,49.4486,49.1342,45.0748,48.7454,49.1953,53.0779,52.3099
64,1,46.125,56.24,10.3931,9.9486,9.9787,10.5678,10.175,9.0239,9.9491,10.978,11.3309,10.7383,10.5624,9.9638,10.4055,12.6379,12.0056,11.3374,11.6978,23.4355,21.5077,23.8272,25.0942,24.3239,24.639,23.6104,26.7334,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.8512,36.5177,41.7738,44.6379,45.4113,49.4486,49.1342,45.0748,48.7454,49.1953,53.0779,52.3099
65,1,46.52,56.24,10.3931,9.9489,9.9794,10.5695,10.1773,9.0258,9.9523,10.9851,11.3392,10.7447,10.5736,9.9741,10.4153,12.6513,12.0139,11.3442,11.7037,23.4414,21.5121,23.8327,25.1017,24.3301,24.6453,23.6159,26.7389,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.8512,36.5177,41.7738,44.6379,45.4113,49.4486,49.1342,45.0748,48.7454,49.1953,53.0779,52.3099
66,1,46.97,56.24,10.3933,9.9493,9.9801,10.5714,10.1799,9.0276,9.956,10.9929,11.3489,10.7521,10.5863,9.9856,10.4266,12.5535,12.0233,11.3518,11.7102,23.4479,21.5171,23.8388,25.1104,24.3379,24.6527,23.6213,26.7457,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.8512,36.5177,41.7738,44.6379,45.4113,49.4486,49.1342,45.0748,48.7454,49.1953,53.0779,52.3099
67,1,47.485,56.24,10.3933,9.9496,9.981,10.5734,10.1827,9.0297,10.1313,10.8301,11.3596,10.7605,10.6009,9.9989,10.4389,12.5702,12.0341,11.3604,11.7175,23.4555,21.5225,23.8459,25.1202,24.3458,24.6606,23.6273,26.7537,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.8512,36.5177,41.7738,44.6379,45.4113,49.4486,49.1342,45.0748,48.7454,49.1953,53.0779,52.3099
68,1,48.075,56.24,10.3933,9.95,9.9819,10.5758,10.1858,9.0316,10.1366,10.8394,11.3722,10.77,10.6178,10.0105,10.4531,12.5891,12.0463,11.3701,12.8874,23.4646,21.529,23.8541,25.1318,24.3553,24.6697,23.6344,26.7617,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.8512,36.5177,41.7738,44.6379,45.4113,49.4486,49.1342,45.0748,48.7454,49.1953,53.0779,52.3099
69,1,48.75,56.24,10.3933,9.9505,9.9828,10.5782,10.1893,9.0335,10.1425,10.8499,11.3947,10.7806,10.4461,10.0266,10.4685,12.6105,12.0599,11.3808,12.8974,23.4744,21.5359,23.8629,25.1445,24.366,24.6799,23.642,26.7716,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.8512,36.5177,41.7738,44.6379,45.4113,49.4486,49.1342,45.0748,48.7454,49.1953,53.0779,52.3099
70,1,49.52,56.24,10.3935,9.9509,9.984,10.5812,10.193,9.0349,10.1488,10.8613,11.4105,10.9082,10.4658,10.0446,10.4859,12.635,12.0755,11.3929,12.9087,23.4863,21.5439,23.8734,25.159,24.3778,24.6913,23.6501,26.782,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.8512,36.5177,41.7738,44.6379,45.4113,49.4486,49.1342,45.0748,48.7454,49.1953,53.0779,52.3099
71,1,50.4,56.24,10.3935,9.9514,9.9851,10.6452,10.197,9.0362,10.0321,10.8744,11.5184,10.9507,10.4883,10.0648,10.5047,12.6623,12.0924,11.7188,12.9215,23.4992,21.5523,23.8849,25.1758,24.3907,24.7032,23.7921,26.9218,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.8512,36.5177,41.7738,44.6379,45.4113,49.4486,49.1342,45.0748,48.7454,49.1953,53.0779,52.3099
72,1,51.41,56.24,10.3935,9.9518,9.9861,10.6489,10.2013,9.0364,10.037,11.0396,11.5407,10.9677,10.5137,10.0866,11.2053,12.6927,12.1114,11.7356,12.9358,23.5144,21.5617,23.8981,25.1944,24.4053,24.8647,23.802,26.9354,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.8512,36.5177,41.7738,44.6379,45.4113,49.4486,49.1342,45.0748,48.7454,49.1953,53.0791,52.3099
73,1,52.57,56.24,10.3938,9.9523,9.9872,10.653,10.2055,9.0357,10.0419,11.0574,11.5655,10.9864,10.542,10.1105,11.2293,12.9129,12.1323,11.7539,12.9516,23.5317,21.5712,23.9124,25.2153,24.421,24.879,23.8124,26.9497,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.8512,36.5177,41.7738,44.6379,45.4113,49.4486,49.1342,45.0748,48.7454,49.1953,53.0791,52.3099
74,1,53.9,56.24,10.3938,9.9528,9.9881,10.6575,10.2097,9.0335,10.0458,11.0765,11.5927,11.0066,10.5731,10.1359,11.2544,12.9522,12.1544,11.7748,12.9686,23.5507,23.9499,26.286,25.2385,24.4379,24.8939,23.8223,26.9652,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.8512,36.5177,41.7738,44.6379,45.4113,49.4486,49.1342,45.0748,48.7454,49.1953,53.0791,52.3099
75,1,55.425,56.24,10.3938,9.9532,9.9888,10.6619,10.214,9.0291,10.1481,11.0967,11.6221,11.0284,10.6073,10.1621,11.2804,12.3809,12.7249,11.7973,12.9868,23.5724,23.9725,26.3162,25.2641,24.4559,24.9094,23.8322,26.9814,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.852,36.5177,41.7738,44.6379,45.4113,49.4486,49.1342,45.0748,48.7454,49.1953,53.0791,52.3099
76,1,57.175,56.24,10.3938,9.9532,9.9893,10.6665,10.2175,9.1166,10.1539,11.1177,11.6534,11.1831,10.281,10.1886,11.3056,12.4235,12.7592,11.8215,13.006,23.5963,23.9968,26.3496,24.5281,24.4745,24.9255,23.841,26.9975,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.852,38.1183,41.7738,44.6379,45.4113,49.4486,49.1342,47.37,48.7454,49.1953,53.0791,52.3099
77,1,59.185,56.24,10.394,9.953,10.7457,10.802,10.2203,9.1065,10.1586,11.1384,11.4732,11.2149,10.3123,9.8745,11.3714,12.4659,12.7957,11.8469,13.0678,23.6218,24.0234,26.3854,24.5541,24.4931,24.9398,23.8475,26.7371,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.852,38.1183,41.7738,44.6379,45.4113,49.4486,49.1342,47.37,48.7454,49.1953,53.0791,52.3099
78,1,61.495,56.24,10.394,9.9525,10.7489,10.8072,10.2215,9.0921,10.1616,10.6063,11.3072,11.2485,9.959,9.8902,11.3942,12.3102,12.8326,11.8723,13.0883,23.6496,24.0505,24.1799,24.5812,24.5112,24.9525,23.8508,26.7506,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.852,38.1183,41.7738,44.6379,45.4113,49.4486,49.1342,47.37,48.7454,49.1964,53.0791,52.3099
79,1,64.15,56.24,10.394,9.9505,10.7519,10.8117,10.2208,9.0724,10.1621,10.6178,11.3314,11.283,10.456,9.4546,11.2858,12.3505,12.8684,11.8969,13.1076,23.6774,24.0776,24.1977,24.6073,24.0466,24.9623,23.5632,26.7617,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.852,38.1183,41.7738,44.6379,45.4113,49.4486,49.1342,47.37,48.7465,49.1964,53.0791,52.3111
80,1,67.2,56.24,10.3938,9.9486,10.7543,10.8149,10.2177,9.2825,10.21,10.6266,11.3515,11.5426,10.7985,9.3891,12.0666,12.3861,12.2918,11.9191,13.1245,23.7041,24.1031,25.8675,24.6311,24.0521,25.2472,23.5529,26.7679,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.852,38.1183,41.7738,44.6379,45.4113,49.4486,49.1342,47.37,48.7465,49.1964,53.0803,52.3111
81,1,70.7,56.24,10.3935,9.9459,10.7558,10.8172,10.2114,9.2616,10.7933,10.6801,11.3662,11.5852,10.8391,10.0405,12.0888,12.4146,12.3187,11.9372,13.1372,23.1224,24.6181,25.8973,24.651,24.3357,25.2484,23.5339,26.7679,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.852,38.1183,41.7738,44.6379,45.4113,49.4486,49.1342,47.37,48.7465,49.1964,53.0803,52.3111
82,1,74.72,56.24,10.3933,9.9422,10.7563,10.8172,10.2017,9.2371,10.8067,10.7866,11.5397,11.6529,10.8741,9.6902,12.1047,12.4338,12.338,11.9502,13.1451,23.1363,24.6413,25.9217,24.6646,24.3351,25.2426,27.3636,26.7605,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.852,38.1183,41.7738,44.6379,45.4102,49.4474,49.1342,47.37,48.7465,49.1964,53.0803,52.3111
83,1,79.34,56.24,10.3928,10.741,10.7556,10.8149,10.1888,9.2092,10.9813,10.798,11.5644,12.1757,10.8349,9.7596,12.1131,12.443,12.6658,11.9573,13.1472,22.5894,24.6583,25.939,24.726,24.3262,25.2275,27.3428,26.7438,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.852,38.1192,41.7738,44.6379,45.4102,49.4474,49.1342,47.37,48.7465,49.1976,53.0816,52.3123
84,1,84.65,56.24,10.3921,10.74,10.7531,10.407,9.6755,9.1796,10.9886,10.8296,11.582,12.2142,10.3298,10.1691,12.9728,12.5578,12.7445,12.7015,13.1436,22.5826,23.715,25.9468,24.3083,24.2261,25.2042,27.3108,26.718,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.8512,35.852,38.1192,41.7738,44.6379,45.4102,49.4474,49.1342,47.37,48.7477,49.1976,53.0816,52.3123
85,1,90.755,56.24,10.763,10.738,10.7491,10.3955,9.6553,9.1501,10.9917,10.8261,11.2978,12.6539,10.3339,10.1621,12.9758,13.0141,12.753,12.7149,13.1357,22.567,23.703,25.9444,24.4999,25.602,25.1735,27.2699,26.6836,10.0963,10.0963,10.0963,10.0963,33.7461,33.7461,35.852,35.852,38.1192,41.7738,44.6369,45.4102,49.4474,49.1342,47.37,48.7477,49.1987,53.0828,52.3135
86,1,97.77,56.24,10.7623,10.735,10.7442,10.383,9.6355,10.0107,11.6012,10.7702,11.2962,13.7282,11.3411,10.153,11.9444,12.5162,12.7545,13.7941,13.1245,22.0843,23.6839,25.9331,24.4892,25.5737,24.9858,27.2222,26.6443,10.0963,10.0963,10.0963,10.0963,33.7461,33.7469,35.852,35.852,38.1192,41.7738,44.6369,45.4102,49.4474,49.1342,47.3711,48.7488,49.1987,50.6902,52.3135
1,2,2.655,54.365,10.3861,9.4875,9.5175,9.7792,9.8561,8.3365,9.1416,10.3391,10.2576,9.0894,9.7957,10.0024,11.5299,13.1357,11.6034,12.5252,11.7115,23.2886,21.1273,21.6613,24.1721,23.2972,22.4731,22.8909,26.2726,10.0963,10.0963,10.0963,10.0963,33.2678,33.2678,33.8722,35.8504,36.5177,40.111,40.9868,45.4123,49.4486,49.1342,45.0748,48.6703,49.1908,53.0718,52.3051
2,2,7.6,54.365,10.3868,9.9013,9.572,9.7862,9.8588,7.8843,9.0449,10.3229,10.2076,9.0739,9.3848,9.6047,11.3134,13,11.2991,12.3752,11.7283,23.2399,21.1083,20.8182,25.7285,23.9698,23.2447,22.9036,26.2533,10.0963,10.0963,10.0963,10.0963,33.2678,33.2678,33.8722,35.8504,36.5177,40.111,44.6389,45.4134,49.4486,49.1342,45.0748,48.6703,49.1897,53.0706,52.3039
3,2,11.865,54.365,10.3876,9.9059,9.5817,10.205,9.8583,7.9357,9.0731,10.1324,10.2227,9.5908,9.3589,9.6693,11.2226,12.8811,11.2682,12.334,12.2128,23.2014,21.1219,20.8494,25.6681,23.9565,23.2554,23.0847,26.2491,10.0963,10.0963,10.0963,10.0963,33.2678,33.2678,33.8722,35.8504,36.5177,40.1119,44.6389,45.4134,49.4497,49.1342,45.0748,48.6692,49.1885,53.0693,52.3039
4,2,15.545,54.365,10.3883,9.9105,9.5917,10.2095,9.8686,8.2776,8.7592,10.1446,10.1895,9.5917,9.349,9.6382,9.9111,12.2796,11.2482,10.9306,12.185,23.1731,21.1404,20.8869,25.6285,23.9593,23.2774,23.1166,26.2575,10.0963,10.0963,10.0963,10.0963,33.267,33.2678,33.8722,35.8504,36.5177,41.7738,44.6389,45.4134,49.4497,49.1342,45.0748,48.6692,49.1885,53.0693,52.3027
5,2,18.72,54.365,10.3888,9.915,9.6009,10.3673,9.8811,8.1879,8.8018,10.1623,9.7029,9.595,9.6087,9.828,10.053,12.2263,11.1592,10.9326,12.1664,23.1549,21.1628,20.9283,25.6073,23.5485,23.3074,23.1539,26.2745,10.0963,10.0963,10.0963,10.0963,33.267,33.2678,33.8722,35.8504,36.5177,41.7738,44.6389,45.4144,49.4497,49.1342,45.0748,48.6692,49.1874,53.0681,52.3027
6,2,21.46,54.365,10.3895,9.9191,9.6096,10.3727,9.895,8.2382,9.094,9.7884,9.6985,9.6062,9.6169,9.8214,10.0516,12.1928,11.1605,10.9422,12.1564,23.1448,21.1867,20.9707,25.6002,23.5729,23.3412,23.1944,26.2981,10.0963,10.0963,10.0963,10.0963,33.267,33.7446,33.8722,35.8504,36.5177,41.7738,44.6389,45.4144,49.4497,49.1342,45.0748,47.826,49.1874,53.0681,52.3027
7,2,23.825,54.365,10.39,9.9228,9.6173,10.379,9.9091,8.2848,9.1315,9.8167,9.7016,9.7572,9.7774,9.8282,10.0634,12.148,11.4951,10.9573,12.153,23.1416,21.2111,22.1791,25.2112,23.6017,24.3856,23.2345,26.3241,10.0963,10.0963,10.0963,10.0963,33.267,33.7446,34.4297,35.8504,36.5177,41.7738,44.6389,45.4144,49.4497,49.1342,45.0748,47.826,49.1874,53.0681,52.3014
8,2,25.865,54.365,10.3902,9.926,9.6242,10.3852,9.923,8.3271,9.7374,10.2462,11.1184,9.77,9.7444,9.8445,9.8836,12.1432,11.4888,10.976,11.9628,23.1427,21.2351,22.3123,25.2228,23.6311,24.4193,23.2731,26.3514,10.0963,10.0963,10.0963,10.0963,33.267,33.7446,34.4297,35.8504,36.5177,41.7738,44.6389,45.4144,49.4497,49.1342,45.0748,47.826,49.1874,53.0669,52.3014
9,2,27.625,54.365,10.3907,9.9287,9.6299,10.3914,9.9363,8.3644,9.7585,10.2606,11.1228,9.7857,9.77,9.7549,9.9084,12.0805,11.4814,11.2734,11.9686,23.1469,21.2581,22.3395,25.2379,23.3316,24.4525,23.309,26.3781,10.0963,10.0963,10.0963,10.0963,33.267,33.7446,34.4297,35.8504,36.5177,41.7738,44.6389,45.4144,49.4497,49.1342,45.0748,47.826,49.1874,53.0669,52.3014
10,2,29.145,54.365,10.3909,9.9312,9.6353,10.3974,9.9482,8.397,9.7781,10.3866,11.131,9.8027,9.7981,9.7803,9.9358,12.0902,11.5815,11.2864,11.9763,23.1539,21.2791,22.3647,25.2554,23.3617,24.483,23.3412,26.403,10.0963,10.0963,10.0963,10.0963,33.267,33.7446,34.4297,35.8504,36.5177,41.7738,44.6389,45.4144,49.4497,49.1353,45.0748,47.826,49.1874,53.0669,52.3014
11,2,30.46,54.365,10.3912,9.9335,9.6397,10.4029,10.2493,8.8986,9.7963,10.4014,11.1418,9.8198,9.8266,9.8072,9.9079,11.7223,12.0532,11.3001,11.9854,23.1619,21.2982,22.3884,25.2728,23.3891,24.5112,23.3703,26.4268,10.0963,10.0963,10.0963,10.0963,33.267,33.7446,34.4297,35.8504,36.5177,41.7738,44.6389,45.4144,49.4497,49.1353,45.0748,47.826,49.1874,53.0669,52.3014
12,2,31.6,54.365,10.3914,9.9354,9.6435,10.4079,10.2576,8.9179,9.8126,10.5785,11.1395,9.8366,9.9548,9.8341,9.9354,11.7361,12.0605,11.3142,11.9948,23.1699,21.3159,22.4096,25.2903,23.4139,24.5371,23.3961,26.4481,10.0963,10.0963,10.0963,10.0963,33.267,33.7446,34.4297,35.8504,36.5177,41.7738,44.6389,45.4144,49.4497,49.1353,45.0748,47.826,49.1874,53.0669,52.3014
13,2,32.59,54.365,10.3916,9.937,9.6466,10.4125,10.2653,8.9344,9.7981,10.5943,11.1236,10.3234,9.9736,9.8597,9.9615,11.7504,12.0688,11.3278,12.0045,23.1784,21.3316,22.4287,25.3066,23.4366,24.4199,23.4193,26.4675,10.0963,10.0963,10.0963,10.0963,33.267,33.7446,34.4297,35.8504,36.5177,41.7738,44.6389,45.4144,49.4497,49.1353,45.0758,47.826,49.1874,53.0669,52.3014
14,2,33.45,54.365,10.3919,9.9383,9.6495,10.4165,10.2722,8.9488,9.8121,10.6092,11.1348,10.3372,9.9918,9.884,9.9856,11.7648,12.0777,11.3408,12.0136,23.1864,21.3459,22.4462,25.3223,23.456,24.4413,23.4393,26.4846,10.0963,10.0963,10.0963,10.0963,33.267,33.7446,34.4297,35.8504,36.5177,41.7738,44.6389,45.4144,49.4497,49.1353,45.0758,47.826,49.1862,53.0669,52.3014
15,2,34.195,54.365,10.3919,9.9395,9.6519,10.4201,10.2784,8.9609,9.8246,10.6227,11.1459,10.3498,10.0088,9.9066,10.0077,11.7786,12.0869,11.3528,12.0225,23.1944,21.3582,22.4612,25.3363,23.4738,24.4598,23.4565,26.4999,10.0963,10.0963,10.0963,10.0963,33.267,33.7446,34.4297,35.8504,36.5177,41.7738,44.6389,45.4144,49.4497,49.1353,45.0758,47.826,49.1862,53.0669,52.3014
16,2,34.84,54.365,10.3921,9.9404,9.6539,10.4233,10.2838,8.9713,9.8354,10.6349,11.1564,10.3587,10.0245,9.9269,10.0275,11.7916,12.0955,11.3638,12.0305,23.2014,21.369,22.4742,25.3492,23.489,24.4762,23.4717,26.5133,10.0963,10.0963,10.0963,10.0963,33.267,33.7446,34.4297,35.8504,36.5177,41.7738,44.6389,45.4144,49.4497,49.1353,45.0758,47.826,49.1862,53.0669,52.3014
17,2,35.4,54.365,10.3921,9.9413,9.6557,10.4261,10.2885,8.9802,9.8447,10.6459,11.1659,10.368,9.9884,9.9452,10.0456,11.8036,12.1036,11.3738,11.5437,23.2083,21.3783,22.4861,25.3608,23.5025,24.443,23.4846,26.5249,10.0963,10.0963,10.0963,10.0963,33.267,33.7446,34.4297,35.8504,36.5177,41.7738,44.6389,45.4144,49.4497,49.1353,45.0758,47.826,49.1862,53.0669,52.3014
18,2,35.885,54.365,10.3921,9.942,9.9624,10.4285,10.2928,8.9876,9.8529,10.656,11.1749,10.3763,10.0008,9.9617,10.0615,11.8145,12.1111,11.3827,11.5514,23.2142,21.3867,22.4964,25.3714,23.5139,24.4553,23.496,26.5353,10.0963,10.0963,10.0963,10.0963,33.267,33.7446,34.4297,35.8504,36.5177,41.7738,44.6389,45.4144,49.4497,49.1353,45.0758,47.826,49.1862,53.0669,52.3014
19,2,36.305,54.365,10.3923,9.9427,9.9638,10.4307,10.2964,8.9942,9.8599,10.7635,11.1826,10.3837,10.0118,9.9764,9.9606,11.8245,12.1181,11.3905,11.5583,23.2195,21.3941,22.5052,25.3807,23.5241,24.466,23.5057,26.5445,10.0963,10.0963,10.0963,10.0963,33.267,33.7446,34.4297,35.8504,36.5177,41.7738,44.6389,45.4144,49.4497,49.1353,45.0758,47.826,49.1862,53.0669,52.3014
20,2,36.67,54.365,10.3923,9.9431,9.9649,10.4326,10.2994,8.9996,9.8661,10.7697,11.1898,10.3902,10.0215,9.9893,9.972,11.8335,12.1245,11.3976,11.5644,23.2244,21.4005,22.513,25.3889,23.5328,24.4756,23.5144,26.5524,10.0963,10.0963,10.0963,10.0963,33.267,33.7446,34.4297,35.8504,36.5177,41.7738,44.6389,45.4144,49.4497,49.1353,45.0758,47.826,49.1862,53.0669,52.3014
21,2,36.99,54.365,10.3923,9.9436,9.9658,10.4343,10.3023,9.0044,9.8713,10.7752,11.1965,10.3959,10.1105,10.0008,9.9824,12.2409,12.1304,11.4042,11.57,23.2286,21.4059,22.5198,25.3959,23.5404,24.4835,23.5214,26.5591,10.0963,10.0963,10.0963,10.0963,33.267,33.7446,34.4297,35.8504,36.5177,41.7738,44.6389,45.4144,49.4497,49.1353,45.0758,47.826,49.1862,53.0669,52.3014
22,2,37.27,54.365,10.3923,9.9441,9.9665,10.4358,10.3047,9.0085,9.8758,10.7801,11.2022,10.4012,10.117,10.0109,9.9913,12.2497,12.1354,11.4097,11.5748,23.2324,21.4108,22.5255,25.4164,23.5474,24.4908,23.5279,26.5652,10.0963,10.0963,10.0963,10.0963,33.267,33.7446,34.4297,35.8504,36.5177,41.7738,44.6389,45.4144,49.4497,49.1353,45.0758,47.826,49.1862,53.0669,52.3014
23,2,37.515,54.365,10.3926,9.9445,9.9674,10.437,10.3068,9.0121,9.8799,10.7843,11.2074,10.4058,10.1231,10.0201,10.2349,12.2573,12.1401,11.4147,11.5791,23.2361,21.4153,22.5312,25.4228,23.5534,24.497,23.5339,26.5707,10.0963,10.0963,10.0963,10.0963,33.267,33.7446,34.4297,35.8504,36.5177,41.7738,44.6389,45.4144,49.4497,49.1353,45.0758,47.826,49.1862,53.0669,52.3014
24,2,37.73,54.365,10.3926,9.9447,9.9679,10.4382,10.3087,9.0152,9.8836,10.7881,11.212,10.4098,10.1285,10.028,10.2417,12.2643,12.1443,11.4191,11.5828,23.2393,21.4187,22.5353,25.4281,23.5583,24.5027,23.5388,26.5756,10.0963,10.0963,10.0963,10.0963,33.267,33.7446,34.4297,35.8504,36.5177,41.7738,44.6389,45.4144,49.4497,49.1353,45.0758,47.826,49.1862,53.0669,52.3014
25,2,37.93,54.365,10.3926,9.945,9.9686,10.4391,10.3106,9.0181,9.8868,10.7918,11.2164,10.4137,10.1334,9.8092,10.2483,12.2708,12.1483,11.4234,11.5863,23.242,21.4227,22.54,25.4328,23.5632,24.5078,23.5431,26.5799,10.0963,10.0963,10.0963,10.0963,33.267,33.7446,34.4297,35.8504,36.5177,41.7738,44.6389,45.4144,49.4497,49.1353,45.0758,47.826,49.1862,53.0669,52.3014
26,2,38.13,54.365,10.3926,9.9454,9.9693,10.4401,10.3123,9.021,9.8902,10.7955,11.2208,10.4175,10.1385,9.8162,10.2547,12.2773,12.0643,11.4276,11.5897,23.2452,21.4261,23.7107,25.438,23.5681,24.5128,23.548,26.5842,10.0963,10.0963,10.0963,10.0963,33.267,33.7446,34.4297,35.8504,36.5177,41.7738,44.6389,45.4144,49.4497,49.1353,45.0758,47.826,49.1862,53.0669,52.3014
